title,address,type,educational,workExperience,workTag,salary,salaryMouth,companyTags,hrWork,hrName,practice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
web前端,上海,web前端,本科,3个月,"[""tableau""]","[100, 190]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229""]",技术总监,李先生技术总监,1,尼尔森IQ,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220114/7bf6f160950405e9a190611330f4d40ce45521e3b9109d9049a3e19c32b04913c14db6badd1ddcfb.jpg?x-oss-process=image/resize,w_100,limit_0",数据服务,不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/415f46b72814ec901XB_09q_GVJQ.html?lid=1DVLxxmwx9r.search.24&securityId=Mb79AKoHZl4DQ-U19OLlxOrJP24swIBpFKmb3FUPANTfl3SWeVnVgBIjbCdQbkIX16swpf7zY-P5QRe3-0826HHClAZOBlj_jUV2TzRDdxUdKhQ~&sessionId=,https://www.zhipin.com/gongsi/c2bb9ff2c643a9bb1XV-3dS7.html,黄浦区
web前端,北京,web前端,本科,经验不限,"[""Vue"", ""\u79fb\u52a8\u7aef"", ""\u5c0f\u7a0b\u5e8f"", ""\u7f51\u7edc\u534f\u8bae"", ""\u524d\u7aef\u5f00\u53d1"", ""JavaScript"", """"]","[20000, 35000]",15薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047""]",技术支持,孙先生技术支持,0,荷叶健康,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210625/553aad972259df888ee16af1b2f5dcc02b5f70b2597a0badd66e560240887d37.jpg?x-oss-process=image/resize,w_100,limit_0",医疗健康,D轮及以上,"[1000, 9999]",https://www.zhipin.com/job_detail/fb74eae72d1678561nVz0tS_FVVV.html?lid=1DVLxxmwx9r.search.25&securityId=6wzz4Gt1eNtHO-Z1qTowdXkEMqk-0yPp9ckY8N9f2gLDQG_3eVsaBNfYeSkuPSfTvCrfeaUPMivzQE_Kq9h_GKbNQhhxZbRrlpwYfpufHkoOaYKFEA~~&sessionId=,https://www.zhipin.com/gongsi/2e46b2587b1856d03nB_39q-Fw~~.html,朝阳区
web前端,深圳,web前端,本科,1-3年,"[""\u524d\u7aef\u5f00\u53d1"", ""JavaScript"", ""CSS"", ""HTML"", ""Vue"", ""Web\u7aef"", ""\u79fb\u52a8\u7aef"", """"]","[10000, 15000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9910\u8865\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u6bcf\u5e74\u591a\u6b21\u8c03\u85aa""]",部门经理,许先生部门经理,0,鹏锐技术,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180907/dfb00e4110f0ad94634ad4f8689e1b73cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,A轮,"[100, 499]",https://www.zhipin.com/job_detail/5a0f118c9a2d31ba3nF-09y0EFM~.html?lid=1DVLxxmwx9r.search.26&securityId=siVKTXAbvtcQo-K1iWdF994FFzHt-CnMMqxJD_cqIsnpXFVL_zrMchHKcbk_ZSTuvkdYCBSdmv3lEi43lNFGOzdG58FZmVcdTzZxny06mbN7DDw5_w~~&sessionId=,https://www.zhipin.com/gongsi/5e5c5c06b3469b6e1nV62dW8Ew~~.html,南山区
web前端,烟台,web前端,学历不限,经验不限,"[""JavaScript"", ""HTML"", ""Vue"", ""JQuery"", ""Bootstrap""]","[7000, 8000]",0薪,无,会计,程女士会计,0,前创软件,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/fada47a8d4a1f5fa1nR_3N-0ElRV.html?lid=1DVLxxmwx9r.search.27&securityId=2yrD2mqGG5DhW-m1rHtzRnePL8b9MRsNGExbrw-2uEluv02uowLREYPTDwY-4kNKkDeesB96Bfu5t0ERNsR0pAzlSa9qo4DY9Z_RzMitnODNuZlG9zM~&sessionId=,https://www.zhipin.com/gongsi/acee928ea40918c133Fz0t60Eg~~.html,福山区
web前端,杭州,web前端,大专,3-5年,"[""\u524d\u7aef\u5f00\u53d1"", ""Vue"", ""Vue.js"", ""Web\u7aef""]","[15000, 20000]",0薪,"[""\u5458\u5de5\u65c5\u6e38\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u901a\u8baf\u8865\u8d34""]",招聘者,陈先生招聘者,0,甄信科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20210616/c40edb9972c23f0e22c4ab9dfdc828d97b6e6e994f6d03965d65a2954d54bdad.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/edee840ea52033061nN529q8EFJQ.html?lid=1DVLxxmwx9r.search.28&securityId=ZYQ5fghkQUTdn-r1YORfJaDKOxg-rdOVCvadm1jUgaDqsGCXS53UzuwAvXnd33_JiyG6tbALBRNHywzaRXgQelCAEwmD8hrjLE5rX_zTASsvbSEs5I0~&sessionId=,https://www.zhipin.com/gongsi/6135de0d895c612d1nJ809W0FFo~.html,萧山区
web前端,丽水,web前端,本科,3-5年,"[""JavaScript"", ""HTML5"", ""CSS"", ""\u8ba1\u7b97\u673a/\u8f6f\u4ef6\u5de5\u7a0b\u76f8\u5173\u4e13\u4e1a"", """", """"]","[5000, 9000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5de5\u9f84\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u5168\u52e4\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u7ee9\u6548\u5956\u91d1""]",HR,张女士HR,0,逐光科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20211201/7b5b554d84f9729c95657658660b6db50ad2444a23b646c2c938ace5aae0942e52e566a46f5f0386.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/002cc5c56a49e03d1XB52tS9E1RV.html?lid=1DVLxxmwx9r.search.29&securityId=DaQw-Q9Pb231w-e1k8JF7nC0cVL_RQsAzlFUvZ-_VN9mVrqNABpMDrjLBfn0ikRaY-Po9oEgsGlf69bMQ3mTFWqnPLly9goy-RwAyytWBcI4BS7kF-93&sessionId=,https://www.zhipin.com/gongsi/b7f60cd4ab64992f1nJ_39q-FlE~.html,莲都区
web前端,太原,web前端,大专,1-3年,"[""javascript"", ""DIV+CSS"", ""jquery""]","[3000, 8000]",0薪,无,招聘者,李先生招聘者,0,飞越达,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",移动互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/98ee36a8571320ca1HF92NS8ElQ~.html?lid=1DVLxxmwx9r.search.30&securityId=-657nqtmqgESd-U1ovGXTAEtR37uIpFohg1lJppvQMI-D5x7hAGJtphRnn0C7uAc-_LuFwbUp3aMKGVOsoMStHicXxXxRKzX6uSGwIzyM_52gqYN&sessionId=,https://www.zhipin.com/gongsi/3147f4f72be9151d1HN-3tu_EA~~.html,小店区
web前端,杭州,web前端,本科,在校/应届,"[""\u524d\u7aef\u5f00\u53d1"", ""JavaScript"", ""HTML"", ""CSS"", ""Vue"", ""React"", ""Linux"", """"]","[6000, 11000]",0薪,"[""\u751f\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u5305\u5403\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u591c\u73ed\u8865\u52a9\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u5e74\u7ec8\u5956\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u8282\u65e5\u798f\u5229\uff0c\u52a0\u73ed\u8865\u52a9""]",前端组TL,王先生前端组TL,0,字节跳动,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20201123/6a4f3bc17c6a4f8fea5a9ba01cb22bcd82e5997348729a6cfe816ad90c892e55_s.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,D轮及以上,"[0, 10000]",https://www.zhipin.com/job_detail/af9e9441a2c6d41f1XV529-6FFtV.html?lid=1DWC5J1bysS.search.31&securityId=qkY6D8OImC29M-l1pMCmdGUvYixfRbyEc0QlMgRIApn_jQV7SXZr8_OKmAd72CcraXQq82xc7tGASfVKCYvEp2U0EEKQ7SjPnEcN_SGRrWtrb29yAw~~&sessionId=,https://www.zhipin.com/gongsi/1311d10fe26c4ee51Hd73ti0FA~~.html,余杭区
web前端,青岛,web前端,学历不限,3-5年,"[""React"", ""Vue"", ""ES6""]","[10000, 15000]",13薪,"[""\u4e94\u9669\u4e00\u91d1""]",招聘者,杨先生招聘者,0,尚合互动,"https://img.bosszhipin.com/beijin/upload/com/logo/20190801/e0f3bc2a566c7e35efd00fd346a3103372394bbcf34a9e3d225f290dc6d415e7.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/734cc59fc531133a031y2du_FlI~.html?lid=1DWC5J1bysS.search.32&securityId=_jbQ6C-4NCywk-K183jojQtFm6ZMLkyciKgumiQct4Y1VocumykDyy-gCc7CasP6BTgPBzb6SfkidGvPMYOfUYEYzZFyovyGsD7jHyXMPmMtgAwd&sessionId=,https://www.zhipin.com/gongsi/60327c19266d28b70nZ42ti1Ew~~.html,市北区
web前端,深圳,web前端,本科,3-5年,"[""\u524d\u7aef\u5f00\u53d1"", ""Node.js"", ""CSS"", ""JavaScript"", ""HTML"", ""TypeScript"", """", """"]","[30000, 50000]",15薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u80a1\u7968\u671f\u6743\uff0c\u9910\u8865""]",前端技术专家,张先生前端技术专家,0,LAZADA,"https://img.bosszhipin.com/beijin/logo/6d650e2bc891536cf1d5d3d08493817dbe1bd4a3bd2a63f070bdbdada9aad826.png?x-oss-process=image/resize,w_100,limit_0",电子商务,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/cf41b873784a2fc91nd439W4E1BV.html?lid=1DWC5J1bysS.search.33&securityId=T9UR4GIaS4UwQ-s1F1oUwpWSl_tegvCKGTmVlQHR2XT65G4-Kd8Xq7jbCCAPoZcXvQX2lb7B05E7RQiC4IaFc73_9Gd4lHmqxXgJVmxD71ufHF98Mg~~&sessionId=,https://www.zhipin.com/gongsi/4e0608a0705b2c3c1nR729y5GQ~~.html,南山区
web前端,宁波,web前端,大专,1-3年,"[""\u524d\u7aef\u5f00\u53d1"", ""HTML"", ""CSS"", ""JavaScript"", ""HTML5"", ""React"", """", """"]","[9000, 14000]",14薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047""]",研发部门经理,童先生研发部门经理,0,浙江蕙康,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200821/ef2bdedeaa8ae9464a0ca0ea70c8b27868d1f402e6204577851940c67a0ab0ee_s.jpg?x-oss-process=image/resize,w_100,limit_0",医疗健康,未融资,"[20, 99]",https://www.zhipin.com/job_detail/f024fe8f67232e8a1nZ929S7EVBW.html?lid=1DWC5J1bysS.search.34&securityId=m2DM7xghmnVO4-u1KqTScw4tVO2JtPFfkUKosP3W8ER9Uw2kxsL78_TFjnecCoaDP0ZNskAv6XIoL8pyhUiwvHNvKH89g5tUVzP0kzxsZVYn2K7OXg~~&sessionId=,https://www.zhipin.com/gongsi/c46ff1ecefaaefc133V629q_EQ~~.html,鄞州区
web前端,襄阳,web前端,本科,5-10年,"[""React"", ""\u524d\u7aef\u5f00\u53d1"", ""Node.js"", ""Vue"", ""SVN"", ""Webpack""]","[8000, 10000]",0薪,"[""\u5458\u5de5\u5bbf\u820d\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\uff0c\u5305\u5403\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5b63\u5ea6\u5956\u91d1\uff0c\u9879\u76ee\u5956\u91d1\uff0c\u8282\u65e5\u798f\u5229""]",信息部主管,罗先生信息部主管,0,九鼎昊天,"https://img.bosszhipin.com/beijin/upload/com/logo/20200922/a2d091ae3d78fd9e9b57ec4c000f1258fd19abe46ddb06b3145fb393ae7024f8.png?x-oss-process=image/resize,w_100,limit_0",环保,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/1b06f8d57b396df21nR72t68EFVQ.html?lid=1DWC5J1bysS.search.35&securityId=_QZVED3WAGECQ-L1JoQiKKK93Hed--11KGviW3cJbPlEBD1bCdAK54wwEBIVcVR10hn0CbUUJFT4WSijnFHiPeJNKghXMCaXRRhT6HI7CrCTqAvzTQ~~&sessionId=,https://www.zhipin.com/gongsi/b5d6a7a906c789d31nVz0t-1FlU~.html,
web前端,北京,web前端,本科,经验不限,"[""DIV+CSS"", ""ajax"", ""jquery""]","[3000, 4000]",0薪,"[""\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229""]",技术总监,马先生技术总监,0,中卫融康(北京),"https://img.bosszhipin.com/beijin/upload/com/logo/20211104/7b5b554d84f9729c6223220ad49310fb8b1d094188ff0c3a889aa77df09cadf1d651c7153d80cc85.png?x-oss-process=image/resize,w_100,limit_0",医疗/护理/卫生,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/379bdd669aa143f90nBy0tW_FFI~.html?lid=1DWC5J1bysS.search.36&securityId=CSlDMecnDYS3w-x1LKkQjaOa1oKLHFUAa9zkqgYhi5DMnqvOyHhWafdRKhAqwmdCGoAaCfhn1UKmjPtUtowd5zoQA017NLZrydZCJWMDe8KUZXdu&sessionId=,https://www.zhipin.com/gongsi/cbb1e4e3f77b0be41Hd80969GA~~.html,西城区
web前端,石家庄,web前端,学历不限,3-5年,"[""JavaScript"", ""TypeScript"", ""Vue""]","[5000, 8000]",0薪,无,招聘者,张先生招聘者,0,山西慢快科技有限...,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",移动互联网,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/08ab66dbcc6b3d801Xd829y9GFJQ.html?lid=1DWC5J1bysS.search.37&securityId=RN03IHoM_yjOD-X1yJ-awWE_dwfXCp0ENW3bcLvoCqd03cb88hPG115st2Lg32cs5sm_3PmkFAOd0PnBNwU8PmNPnuu1aCnQ_t3SrkhRfgLlZPEntQ~~&sessionId=,https://www.zhipin.com/gongsi/1ca6a550b6b117af0HZy39--Ew~~.html,桥西区
web前端,长沙,web前端,本科,3-5年,"[""\u524d\u7aef\u5f00\u53d1""]","[5000, 8000]",0薪,无,招聘者,杨先生招聘者,0,疯狂鼹鼠,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",文化/体育/娱乐,未融资,"[0, 20]",https://www.zhipin.com/job_detail/65ad93bb562a97ff1nV709i7EFdQ.html?lid=1DWC5J1bysS.search.38&securityId=FndpQFcLbEV4A-T10LTCfQhSZf8pCcn6TSdLvtPrpVGJciaBI6b6mw-kcVQOuKbZGZ3BqATpRpNTw5A9a9-b_HHKTBnynnLrFcoYj6a2l4uGRaw6HM0~&sessionId=,https://www.zhipin.com/gongsi/a8a002f553348ac60HB709y0FQ~~.html,雨花区
web前端,宁波,web前端,学历不限,1-3年,"[""TypeScript"", ""HTML"", ""CSS"", ""CSS3"", ""HTML5"", ""Socket\u6280\u672f"", """", """"]","[5000, 8000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5168\u52e4\u5956""]",人事,王女士人事,0,泽诚科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20210603/ccc6b5ae7d951bf5ffa6cdb6463eaa6c448981181a99664df5e398623eb71279.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[100, 499]",https://www.zhipin.com/job_detail/21cfb5b4608b30a71Xd-2ty-EVJR.html?lid=1DWC5J1bysS.search.39&securityId=GlrNTrxIziN8g-J10xk1dFmC8i9OTxCggzJc-ueRU1twZM-aO1vUmMMnE9E0HOV4Mgdqh74d8j6ByXudqPyJV9XJskZUT-QoT4xIj1dAzPoArTinCUAp&sessionId=,https://www.zhipin.com/gongsi/c4bff2467d96eb801nN-2di-E1Y~.html,海曙区
web前端,福州,web前端,本科,1-3年,"[""html"", ""vue.js"", ""javascript""]","[6000, 10000]",14薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38""]",人事经理,吴女士人事经理,0,图宇燎原,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200803/2229781503445b96b07f560457e930474cc8c2f776b3998173d5e7417b398851_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/074df0ca595a661003F-0tq0EFI~.html?lid=1DWC5J1bysS.search.40&securityId=VJ5Kn0L83aQaG-B1CC-x88oAnKkAQU5FpXWdrrAQTexoa39yeLvvjuhvDew3X2vFwxVRy_pjrUIaZ51vs1ShZd2IQPeKa8HrrFqK0JzG5gOSxP61&sessionId=,https://www.zhipin.com/gongsi/b846b44bc4f86e5b03d429i8GQ~~.html,闽侯县
web前端,徐州,web前端,大专,1-3年,"[""HTML5"", ""React"", ""Vue"", ""\u524d\u7aef\u5f00\u53d1\u7ecf\u9a8c"", ""react"", ""\u6df7\u5408\u5f00\u53d1"", """"]","[5000, 9000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u52a0\u73ed\u8865\u52a9""]",招聘者,杨先生招聘者,0,聚梦网络,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20191016/3970f8d2687b40e976b92596b64307432b502f1a8b8a386e1b201aad4aad25c4_s.jpg?x-oss-process=image/resize,w_100,limit_0",O2O,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/588197d10d1ed5441Xd92Ni8EFVQ.html?lid=1DWC5J1bysS.search.41&securityId=QLyvvmvH0h4U4-h1p0gJETcKK3etCBZ3uxOk-jj7OFX7c-Bh6gcjIoKENn0zgOfYtn0QwqiD-tnelYiM-wvZQJlIBIznhB6BoH6RsEX7svpdXuBHnQ~~&sessionId=,https://www.zhipin.com/gongsi/c51c34fdaecd8fd41HZ_2tm4Ew~~.html,泉山区
web前端,重庆,web前端,本科,3-5年,"[""JavaScript"", ""HTML5"", ""CSS"", ""\u8ba1\u7b97\u673a/\u8f6f\u4ef6\u5de5\u7a0b\u76f8\u5173\u4e13\u4e1a"", """"]","[7000, 8000]",0薪,"[""\u4e94\u9669""]",人事行政主管,童女士人事行政主管,0,深圳云网互通科技,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",计算机服务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/3bfd7605f285070a1XB73N61EFdQ.html?lid=1DWC5J1bysS.search.42&securityId=OcU2lqHxqk1QQ-61_e8ZNSWgp6zM6VcZAGQZWMh-lENT1YifyrqXSzEbrz5IWMP52xO4iC0pizet8ZWBAV0NFrS2URy2qN7RyLrFJHd53VrtDRlnXQ39&sessionId=,https://www.zhipin.com/gongsi/439cbd20a4aae91c1XV93dW5E1U~.html,南岸区
web前端,北京,web前端,本科,10年以上,"[""\u524d\u7aef\u5f00\u53d1"", ""HTML"", ""CSS"", ""JavaScript"", ""HTML5"", ""React"", """", """"]","[40000, 65000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5de5\u9f84\u5956\uff0c\u7075\u6d3bWFH\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5305\u5403\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u6559\u80b2\u6d25\u8d34\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0cEAP\uff0c\u6253\u8f66\u62a5\u9500""]",招聘,胡先生招聘,0,比图科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220812/7bf6f160950405e9326a8890c729abaa27403f8cdbf0304aeb728cfc08e23bf53c66928b55316c83.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,不需要融资,"[500, 999]",https://www.zhipin.com/job_detail/522966d8548a22b31nZ62N-7E1tQ.html?lid=1DWC5J1bysS.search.43&securityId=YCDVc903ANChZ-M1EOPCPmd7G3gQiLzrOz3xBXB0S6V42Oz3Aklt3oWenMOzGPQdpbw0k4vL-0to1OrEoGjVWnSOXx2xqQ0l9VORIJzqid_aCjxerg~~&sessionId=,https://www.zhipin.com/gongsi/7351c8623e1070ee1XR_2dq8Fg~~.html,朝阳区
web前端,广州,web前端,学历不限,1-3年,"[""HTML/CSS"", ""\u524d\u7aef\u5f00\u53d1"", ""Javascript""]","[6000, 10000]",0薪,无,行政人事,余女士行政人事,0,一家亲餐饮,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20171110/15cb8845836de43ae74bebeb0b57afca023358f7658dcb380113b58703510c9f.jpg?x-oss-process=image/resize,w_100,limit_0",生活服务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/5bc8b157e67abf141n183dy8EFI~.html?lid=1DWC5J1bysS.search.44&securityId=-d_NvItNLXQ5x-V1iP5r_GoZLwag4STyvADCNemZojZG5_-6l0SxtLOq5dQJp20sHOeGj6HDSTTwFiTXHrEYIyGYJp2QHwbYdNvfB_O4oDvwvtA~&sessionId=,https://www.zhipin.com/gongsi/89549a4306adb0b93nF52dm5.html,
web前端,合肥,web前端,大专,1-3年,"[""Vue"", ""HTML5"", ""\u524d\u7aef\u5f00\u53d1"", ""CSS"", ""Web\u7aef"", ""\u79fb\u52a8\u7aef"", ""HTML"", """", """", """"]","[4000, 9000]",0薪,"[""\u751f\u65e5\u798f\u5229\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4f01\u4e1a\u4e94\u9669\uff0c\u80a1\u7968\u671f\u6743\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5de5\u9f84\u5956\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u6709\u65e0\u7ebf\u7f51""]",人力资源部经理,李先生人力资源部经理,0,安徽迅时网络,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190420/dd5e64a3f6274399e767fafd9725b257dedde5ff328f8bf801a0dc2172ad2878.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/4cadd158efbe4ca91nR52N24FVBR.html?lid=1DWC5J1bysS.search.45&securityId=hj2u_ifMxc032-U11QLnTrFPZk-75IVwAQFgB7Wt7YsNWvwWw3lbwQ2jmC9gZAx-xWUx7sI8_T2AjjrI_Pum_yOjLlNETgGC5w9EkIdfQeKkZaes5w~~&sessionId=,https://www.zhipin.com/gongsi/a54832338cfaf26603Vy3tW7GQ~~.html,庐阳区
